"Dach OW (320 kWp, 60%PV/Roof area)","Fassade SO/SW (209 kWp, 22% PV/ ref Area)",Dach+Fass,Var4,Var5
15.756,5.901,21.657,281.7142597,48.17415858
11.894,4.448,16.342,236.5860546,35.50211778
7.022,2.618,9.64,138.2228902,22.15238876
2.428,0.9,3.328,106.5355012,7.549300906
0,0,0,5.51623628,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3.974,1.477,5.451,1.872751287,3.960468188
28.721,24.231,52.952,34.29976773,44.14082069
55.889,51.696,107.585,98.61456483,79.86154757
74.269,75.689,149.958,115.5166917,105.2967163
84.573,81.847,166.42,101.2998133,90.68998497
89.108,78.953,168.061,87.13030013,95.1022453
80.205,65.946,146.151,72.20294211,79.57371226
58.611,55.785,114.396,34.10666302,3.931320308
29.153,29.533,58.686,21.09213463,16.19164731
0,0,0,1.180489138,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2.969,1.102,4.071,3.348362709,3.104249214
28.657,19.61,48.267,94.42820057,85.81864553
48.684,35.998,84.682,312.1774377,209.8538052
43.883,19.929,63.812,350.6745002,379.8223801
89.648,74.228,163.876,372.6155668,251.1053423
41.159,17.038,58.197,290.250945,170.4859498
60.151,39.087,99.238,68.62139637,24.21095778
12.466,4.663,17.129,43.18258414,15.25527167
1.483,0.548,2.031,72.77496926,4.853122011
0,0,0,1.187776108,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.578,0.213,0.791,2.616022225,2.237099786
5.483,2.042,7.525,105.121829,16.23901262
9.468,3.536,13.004,243.1297536,34.5730291
13.015,4.869,17.884,328.2160587,41.91100788
13.277,4.967,18.244,408.496607,48.2433848
13.268,4.965,18.233,440.777884,46.09372865
10.522,3.932,14.454,425.6501344,37.62262604
6.242,2.327,8.569,362.1806258,22.1669627
2.189,0.811,3,235.5221569,0.644896844
0,0,0,3.275493009,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.578,0.213,0.791,2.59051783,15.25162818
14.961,5.601,20.562,64.82124152,67.67773375
5.209,1.94,7.149,143.2873343,115.4474655
38.189,15.882,54.071,215.7562509,123.812907
48.693,20.643,69.336,267.6103293,127.0519652
46.675,20.522,67.197,259.6821059,113.5018445
75.599,58.962,134.561,215.4975634,121.9182948
49.248,40.374,89.622,146.8798105,76.98683791
5.664,2.11,7.774,74.49105069,0.641253359
0,0,0,1.173202168,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.581,0.214,0.795,0.546522749,0.655827299
12.291,4.596,16.887,50.3055973,68.42829166
27.098,10.18,37.278,101.7843968,98.37409482
37.665,14.853,52.518,131.6427563,270.1389079
38.621,14.998,53.619,194.8972993,273.3743225
38.084,14.771,52.855,194.3944983,189.5814547
36.623,14.998,51.621,180.3780116,86.4088901
23.526,9.735,33.261,124.6181172,55.91656419
11.472,7.363,18.835,66.23855718,13.32786811
0,0,0,2.579587375,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3.632,1.35,4.982,1.176845653,1.395454752
22.276,14.896,37.172,59.49810994,11.16363802
42.858,33.724,76.582,138.7329781,66.43894885
53.474,34.928,88.402,232.2102291,89.99043585
103.043,93.648,196.691,242.8382748,131.347634
57.834,34.93,92.764,246.8788997,110.1935601
40.687,20.162,60.849,212.0981919,110.0296033
34.011,22.428,56.439,148.4501526,78.83044132
7.55,3.022,10.572,77.66088263,19.62381017
0,0,0,0.524661839,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.571,0.209,0.78,0.539235779,25.01252448
6.717,2.505,9.222,24.46600173,83.07510133
24.919,9.358,34.277,110.2154211,164.5106344
34.169,13.269,47.438,173.9217562,251.1199162
38.923,15.472,54.395,291.2091816,351.3849797
71.963,52.984,124.947,383.3565606,212.2912966
54.359,34.559,88.918,331.6190736,107.5411031
18.877,7.078,25.955,302.8318987,12.07086578
9.652,5.658,15.31,224.5334062,35.29443913
0,0,0,6.201211459,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.364,0.134,0.498,1.883681742,2.226169331
3.162,1.174,4.336,90.42401057,42.74172246
6.488,2.419,8.907,224.1872751,79.26037255
9.41,3.514,12.924,334.6395227,82.43384798
10.485,3.918,14.403,409.3418955,88.97026005
9.4,3.51,12.91,437.4513822,101.0229084
7.266,2.71,9.976,419.3614793,63.8047092
4.667,1.737,6.404,341.6532313,41.4920071
1.47,0.544,2.014,218.5653778,10.29284511
0,0,0,1.847246892,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.363,0.133,0.496,0.542879264,1.413672177
2.661,0.987,3.648,47.72236644,7.542013936
5.428,2.022,7.45,104.0870793,196.187093
6.987,2.606,9.593,168.5840506,25.96347406
8.038,2.999,11.037,191.4432755,317.8758482
6.72,2.505,9.225,203.6234458,277.8448786
5.418,2.018,7.436,183.9413399,178.1554857
3.641,1.353,4.994,120.7305187,11.13084665
1.235,0.456,1.691,57.07519242,3.02773603
0,0,0,0.535592294,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.363,0.133,0.496,1.187776108,5.72755841
6.468,2.411,8.879,87.18859589,75.06672132
13.448,5.032,18.48,207.3033657,57.72373275
18.98,7.116,26.096,315.4857221,309.6197113
20.929,7.851,28.78,397.3074646,356.0377101
22.885,8.59,31.475,436.0705014,363.7218199
13.668,5.116,18.784,401.4136722,329.961288
9.872,3.688,13.56,287.2887917,249.0212688
3.632,1.35,4.982,155.026643,116.6097372
0,0,0,1.158628228,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.368,0.135,0.503,1.213280503,1.442820057
5.779,2.153,7.932,103.198069,55.63965933
11.187,4.182,15.369,252.5918841,112.8277998
15.1,5.654,20.754,372.3095141,53.16208954
17.366,6.506,23.872,461.0247302,256.5669263
15.953,5.974,21.927,497.6417543,258.4068862
12.03,4.498,16.528,469.685294,83.82930273
8.463,3.158,11.621,386.041809,42.32636517
2.459,0.912,3.371,259.6238102,0.655827299
0,0,0,1.191419593,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.368,0.135,0.503,0.550166234,1.420959147
13.572,5.85,19.422,80.0728697,20.23591565
30.791,14.104,44.895,204.1153163,41.91100788
48.585,29.159,77.744,313.8060755,55.69795509
42.36,18.469,60.829,346.1274309,94.96379287
60.871,40.53,101.401,372.4734709,6.594707838
45.663,25.354,71.017,307.9546386,371.6391128
26.486,14.654,41.14,293.0782894,280.4390399
17.029,15.065,32.094,187.5666075,128.3162545
0,0,0,1.850890377,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1.263,0.466,1.729,0.542879264,5.7785672
25.536,19.063,44.599,26.50635333,70.4103475
50.278,67.66,117.938,69.18249305,90.94867241
70.309,96.863,167.172,71.83495013,306.9417498
84.929,113.574,198.503,86.74409072,360.5847793
94.482,112.495,206.977,53.35883773,279.6010384
88.022,95.3,183.322,376.4193651,190.8056656
63.677,74.013,137.69,339.8970715,90.4895933
30.458,37.09,67.548,227.2113677,1.410028692
0,0,0,0.539235779,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1.036,0.382,1.418,0.546522749,4.026050918
18.29,23.516,41.806,50.06877078,36.29275402
48.676,66.383,115.059,134.4008744,133.1511591
71.028,98.905,169.933,190.9003962,321.2497154
86.978,116.483,203.461,217.0788359,396.5423327
94.791,113.769,208.56,229.3063715,417.5543107
88.629,96.877,185.506,248.744364,365.9443458
64.124,75.012,139.136,148.1258824,217.6472196
31.226,38.489,69.715,75.50393952,114.3653505
0,0,0,1.184132623,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1.045,0.385,1.43,0,0.659470784
17.951,23.01,40.961,68.99667532,37.38215603
49.85,68.387,118.237,179.5290796,84.69280867
74.119,102.479,176.598,271.8477023,128.0539236
88.991,119.214,208.205,372.5317666,143.1015166
97.914,117.249,215.163,411.5534909,142.1141322
91.17,100.2,191.37,408.609555,114.6240379
60.475,57.995,118.47,331.1891424,66.52274901
7.381,2.752,10.133,219.7567974,0.655827299
0,0,0,1.890968712,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.375,0.138,0.513,0.557453204,2.306326001
11.088,4.144,15.232,75.72983559,46.57831216
24.395,9.279,33.674,200.6904404,138.4852211
32.153,12.346,44.499,305.3386164,321.1622717
37.907,15.326,53.233,384.1180489,383.5059434
35.713,13.983,49.696,408.0302409,319.3004509
24.469,9.186,33.655,370.8703375,210.9978595
12.975,4.854,17.829,294.255135,109.4539327
0.809,0.299,1.108,177.6927631,11.62636061
0,0,0,0.553809719,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.374,0.138,0.512,0,0.663114269
9.387,3.505,12.892,64.00874436,11.6044997
24.404,9.405,33.809,177.0806576,24.76112402
34.958,14.094,49.052,271.3048231,34.19410666
36.118,14.167,50.285,325.4870884,3.137040579
33.875,13.105,46.98,350.5105433,37.33114724
24.074,9.037,33.111,309.7836681,2.273534636
14.04,5.254,19.294,247.4472833,1.442820057
0.806,0.297,1.103,133.2276723,3.137040579
0,0,0,0.550166234,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1.036,0.383,1.419,0,0.655827299
7.43,2.771,10.201,50.35660609,12.44614474
49.121,46.526,95.647,134.8344492,26.5610056
25.598,9.614,35.212,208.0211322,38.06713121
15.88,5.947,21.827,227.1967937,43.35382794
63.265,47.844,111.109,232.9753609,42.26806941
67.69,64.646,132.336,189.5595938,30.63806531
30.723,22.524,53.247,161.3699504,15.35000228
15.097,8.147,23.244,76.20348864,3.104249214
0,0,0,0.542879264,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.171,0.063,0.234,0,0.663114269
2.252,0.835,3.087,65.51714715,7.764266521
5.889,2.193,8.082,171.6263606,23.83932231
11.115,4.154,15.269,264.1198707,34.39814182
24.989,9.381,34.37,335.7034203,3.158901489
16.513,6.184,22.697,369.2161953,44.11895979
64.956,55.962,120.918,325.5526711,338.8331739
44.099,38.261,82.36,267.803434,213.6721774
6.409,2.389,8.798,167.5019356,23.76645261
0,0,0,0.553809719,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.168,0.061,0.229,0,0.648540329
3.689,1.371,5.06,57.96420276,6.642073143
8.108,3.026,11.134,153.1830396,15.20426288
10.779,4.029,14.808,237.0997859,22.13781482
11.851,4.431,16.282,284.8768047,25.14004645
12.112,4.53,16.642,306.9162454,25.129116
10.469,3.912,14.381,286.2941203,19.06635697
6.472,2.413,8.885,219.4252402,10.32199299
0.789,0.291,1.08,111.1044314,3.060527394
0,0,0,0.539235779,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.169,0.062,0.231,0,0.652183814
13.526,9.787,23.313,12.10001366,37.93232227
35.609,39.16,74.769,38.25294895,27.4609464
62.77,74.814,137.584,47.31065264,68.08580407
70.793,77.311,148.104,43.64166325,146.5737578
64.677,59.043,123.72,39.10188095,175.2552717
72.61,72.782,145.392,360.4900487,197.8485221
48.86,45.379,94.239,344.1854534,118.3076012
3.666,1.362,5.028,223.2836909,42.48303502
0,0,0,0.542879264,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.372,0.136,0.508,0,0.663114269
7.16,2.67,9.83,17.27011887,48.12679328
20.312,7.617,27.929,13.02181537,6.073689484
10.957,4.096,15.053,20.71685567,209.8137268
24.331,9.134,33.465,43.13157535,258.0024594
9.019,3.367,12.386,25.10725509,118.8286196
61.686,49.478,111.164,343.3984606,237.8576308
43.417,39.237,82.654,378.3212643,134.0583868
6.04,2.251,8.291,237.2710297,15.28806303
0,0,0,1.887325227,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.813,0.299,1.112,0,4.047911828
14.04,8.793,22.833,46.40706836,3.166188459
51.818,52.894,104.712,135.2170151,98.55262559
54.379,59.241,113.62,192.5508949,222.2963064
53.769,41.031,94.8,228.7780662,192.1501116
30.783,11.665,42.448,288.3344719,17.65268479
6.86,2.558,9.418,251.7138043,247.0975088
10.969,4.1,15.069,180.516464,77.44227353
0.806,0.297,1.103,118.2784533,7.662248941
0,0,0,0.550166234,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.171,0.062,0.233,0,0.659470784
12.145,9.89,22.035,18.25385982,6.751377693
33.606,31.734,65.34,49.88295304,17.47779751
47.997,32.489,80.486,105.3404381,25.64284738
56.842,36.446,93.288,123.7108895,30.84210047
56.039,34.868,90.907,335.0111582,27.69412943
44.33,26.131,70.461,350.5251173,22.51673726
28.259,21.942,50.201,145.2803206,13.45903357
2.456,0.91,3.366,154.3999636,3.122466639
0,0,0,2.60509177,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.17,0.062,0.232,0,0.659470784
5.811,2.165,7.976,36.69718085,31.98251127
13.739,5.141,18.88,110.4303867,75.43835679
15.127,5.664,20.791,175.6050462,107.9054516
17.949,6.726,24.675,214.3717266,120.1949264
16.798,6.293,23.091,209.4129435,112.0991028
14.251,5.334,19.585,237.325682,85.00614838
8.997,3.359,12.356,169.9977228,3.978685613
1.027,0.379,1.406,70.65081751,3.107892699
0,0,0,0.542879264,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.171,0.062,0.233,0,0
6.398,2.385,8.783,70.39941704,40.96734527
9.667,3.61,13.277,197.3056428,76.88846382
15.854,5.936,21.79,316.7208635,230.8111308
24.832,9.323,34.155,414.1185043,288.9320035
26.571,9.98,36.551,458.882361,290.7209546
26.996,10.546,37.542,429.8838639,249.7681833
17.249,7.068,24.317,346.9253541,75.40920891
3.49,1.297,4.787,233.9044496,14.46827891
0,0,0,0.550166234,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.17,0.062,0.232,0,0
6.908,2.576,9.484,38.51892335,36.60609373
16.625,6.227,22.852,57.00232272,61.2797741
25.817,9.696,35.513,159.0563374,252.4425013
29.278,11.005,40.283,86.80238648,328.9483991
27.77,10.435,38.205,415.5321765,325.4943754
21.65,8.122,29.772,321.1841326,276.1761625
11.191,4.182,15.373,63.54966525,154.8663296
0.802,0.295,1.097,12.8432846,12.42064034
0,0,0,0.546522749,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2.506,0.929,3.435,68.08216059,39.00350685
5.365,1.998,7.363,203.6052284,90.03051419
8.357,3.118,11.475,307.2842374,160.3315571
9.748,3.64,13.388,315.1942433,167.0720044
9.194,3.432,12.626,243.6872068,132.0398962
7.542,2.813,10.355,142.1214191,98.10447693
4.051,1.506,5.557,15.64148108,54.13854352
0.594,0.218,0.812,12.27854443,2.302682516
0,0,0,0.557453204,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
4.527,1.684,6.211,50.7683199,4.907774286
11.564,4.323,15.887,168.4455982,13.46632054
19.187,7.193,26.38,282.3190782,19.44892289
24.34,9.137,33.477,362.0567473,23.50047821
23.425,8.793,32.218,407.0610739,23.47497381
19.659,7.371,27.03,391.9442547,17.3830669
8.192,3.057,11.249,311.5871932,9.535000228
0.582,0.214,0.796,207.7697317,2.255317211
0,0,0,0.539235779,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
4.295,1.597,5.892,58.06986382,4.951496106
8.331,3.109,11.44,187.6394772,12.62103202
14.223,5.323,19.546,305.5572255,20.73871658
15.362,5.752,21.114,400.9509496,23.86482671
17.409,6.522,23.931,441.9474427,23.87940065
14.228,5.325,19.553,412.7048322,17.69276313
9.159,3.42,12.579,334.5120007,9.691670082
1.045,0.385,1.43,218.6054561,2.291752061
0,0,0,0.550166234,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3.738,1.389,5.127,39.57917748,16.43211732
11.802,4.412,16.214,127.1430523,42.37373047
14.578,5.457,20.035,199.9945348,63.92494421
14.839,5.555,20.394,294.1968393,76.98683791
17.93,6.719,24.649,412.0235005,72.43612515
76.6,70.614,147.214,376.5286697,53.8507082
55.202,55.267,110.469,294.7470055,32.59097327
5.997,2.235,8.232,181.7479619,2.244386756
0,0,0,0.539235779,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
10.229,6.361,16.59,26.96907592,10.49323678
29.757,28.114,57.871,95.48845471,26.53914469
47.66,46.462,94.122,149.2371453,3.104249214
58.266,63.087,121.353,216.0367992,50.90312884
62.975,67.291,130.266,206.6475384,46.58559913
46.614,31.836,78.45,162.8892836,41.21510225
30.705,24.266,54.971,116.3474063,23.42760851
2.939,1.09,4.029,36.48950221,2.255317211
0,0,0,0.542879264,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.168,0.061,0.229,0,0
9.595,6.304,15.899,14.40633966,4.845835041
27.763,27.141,54.904,110.8894658,12.33684019
39.864,26.523,66.387,176.8401876,20.22862868
52.528,36.666,89.194,232.1227854,22.22161497
49.236,31.501,80.737,225.5572255,21.20508266
43.918,28.849,72.767,182.214328,17.19724917
23.115,15.048,38.163,125.2265792,9.432982648
0.567,0.209,0.776,61.74614018,2.233456301
0,0,0,0.531948809,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
10.429,9.576,20.005,17.14988386,32.99904359
32.265,48.93,81.195,136.6270438,94.5192877
54.296,79.952,134.248,232.9535,186.8707018
68.008,98.242,166.25,311.2301316,228.2570479
74.732,97.844,172.576,383.1525254,183.5150521
70.976,83.803,154.779,371.4460081,175.5248896
42.487,39.363,81.85,309.2881541,116.052284
3.705,1.377,5.082,209.0777429,2.255317211
0,0,0,0.542879264,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
12.439,11.027,23.466,20.46181172,39.77956916
30.098,35.034,65.132,160.7979232,62.2270802
45.825,43.828,89.653,270.2955777,224.9487635
38.575,18.282,56.857,301.7935055,216.6416177
30.661,12.079,42.74,308.3699959,218.4414993
18.768,7.036,25.804,309.8492508,131.2638339
25.898,18.923,44.821,291.0124334,3.02044906
3.161,1.174,4.335,192.2448422,6.543699048
0,0,0,1.169558683,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
8.87,5.379,14.249,5.60367992,6.678507993
24.043,13.813,37.856,78.58997131,19.30682698
36.467,18.432,54.899,288.7971945,29.58509815
43.53,22.38,65.91,179.8387758,33.75324498
42.849,21.843,64.692,206.7021906,33.76417543
35.031,17.553,52.584,231.9114633,26.48449242
20.111,10.93,31.041,308.0785171,15.32814137
0.795,0.293,1.088,227.1129936,2.248030241
0,0,0,2.56136995,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0.655827299
8.358,3.563,11.921,2.59051783,32.85694767
29.933,27.936,57.869,66.12925263,53.10743726
69.298,77.966,147.264,65.20016396,119.7467778
40.308,21.705,62.013,105.4861775,138.7803434
63.954,53.49,117.444,141.8372273,105.5444733
5.721,2.132,7.853,147.0619848,136.7837136
2.682,0.996,3.678,131.8467915,27.26784169
0.796,0.293,1.089,106.8962062,0.648540329
0,0,0,1.180489138,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
4.585,1.706,6.291,10.64261967,23.99599217
12.889,4.821,17.71,101.4455527,5.913376144
16.349,6.123,22.472,169.0249123,117.1307556
20.154,7.556,27.71,207.0738261,147.2769504
21.939,8.229,30.168,252.8578585,141.4765223
16.953,6.349,23.302,199.2986291,98.77487817
10.079,3.765,13.844,152.1154985,49.84287471
